order_id,product_id,promo_id,promo_id_2
586,2169,,
587,94,,
588,467,,
589,559,,
590,604,,
591,609,,
592,1000,,
593,769,,
593,770,,
594,2331,,
596,725,,
596,726,,
597,475,,
598,739,,
598,740,,
599,726,,
600,725,,
601,757,,
601,758,,
602,740,,
603,739,,
605,922,,
607,396,,
609,604,,
610,604,,
612,596,,
613,433,,
614,635,,
615,604,,
616,964,,
618,726,,
619,725,,
620,445,,
621,635,,
624,967,,
625,906,,
628,976,,
631,467,,
632,606,,
633,992,,
634,475,,
635,989,,
636,565,,
637,739,,
638,740,,
639,400,,
641,400,,
642,826,,
643,785,,
643,786,,
644,967,,
645,596,,
646,604,,
647,681,,
648,967,,
649,604,,
650,514,,
652,475,,
654,964,,
656,574,,
658,604,,
659,964,,
662,786,,
663,785,,
664,396,,
665,676,,
667,488,,
669,826,,
670,396,,
671,681,,
672,475,,
673,574,,
674,609,,
675,631,,
676,475,,
678,992,,
679,915,,
680,967,,
681,1859,,
682,1005,,
683,952,,
684,767,,
684,768,,
686,785,,
687,786,,
688,676,,
689,635,,
690,464,,
692,785,,
692,786,,
695,785,,
696,573,,
697,467,,
698,1847,,
700,467,,
702,635,,
703,785,,
703,786,,
705,413,,
706,467,,
707,1818,,
708,725,,
708,726,,
709,606,,
712,725,,
712,726,,
713,895,,
714,1000,,
715,725,,
715,726,,
717,445,,
718,1847,,
719,1818,,
720,396,,
724,2343,,
725,676,,
726,2054,,
728,753,,
729,2064,,
731,1227,,
732,2396,,
733,2082,,
734,1186,,
736,2082,,
738,443,,
739,2380,,
740,1203,,
741,681,,
742,2254,,
743,2255,,
744,1040,,
747,2054,,
748,2234,,
748,2235,,
751,725,,
751,726,,
753,1230,,
754,1144,,
756,725,,
756,726,,
757,1485,,
757,1486,,
758,2235,,
759,2234,,
760,1191,,
762,2343,,
763,1182,,
764,396,,
765,676,,
766,2252,,
766,2253,,
768,658,,
769,990,,
770,573,,
771,1186,,
772,1894,,
773,1040,,
774,2064,,
775,445,,
779,786,,
781,596,,
782,1040,,
783,1014,,
784,757,,
784,758,,
786,725,,
786,726,,
787,767,,
787,768,,
789,1213,,
790,1201,,
791,2126,,
792,1483,,
792,1484,,
793,1431,,
793,1432,,
794,2263,,
795,2262,,
796,2081,,
797,631,,
798,2388,,
799,2045,,
802,786,,
803,681,,
805,964,,
806,596,,
807,631,,
808,2373,,
809,785,,
809,786,,
810,786,,
811,785,,
812,2159,,
813,2331,,
814,565,,
815,2240,,
815,2241,,
816,2050,,
817,2388,,
818,1948,,
818,1949,,
820,1862,,
821,2379,,
823,488,,
824,2064,,
825,396,,
826,676,,
827,604,,
828,396,,
829,475,,
831,2396,,
832,1085,,
832,1086,,
833,964,,
834,676,,
835,2332,,
836,1229,,
838,1111,,
838,1112,,
839,1490,,
840,1489,,
841,1451,,
841,1452,,
842,2352,,
845,1818,,
846,573,,
848,1041,,
849,671,,
850,964,,
851,2254,,
851,2255,,
852,1347,,
852,1348,,
853,1000,,
854,1213,,
859,915,,
860,1915,,
861,1213,,
862,990,,
863,2055,,
864,1213,,
865,2400,,
866,2400,,
867,2400,,
868,604,,
869,2353,,
870,989,,
871,604,,
872,2407,,
873,687,,
874,2240,,
875,2241,,
876,550,,
877,2388,,
878,1909,,
879,992,,
880,992,,
881,1215,,
882,1188,,
883,1978,,
883,1979,,
885,2373,,
888,2388,,
889,1131,,
890,604,,
891,2045,,
896,467,,
897,2407,,
898,1168,,
899,2149,,
900,671,,
901,36,,
902,467,,
903,467,,
904,2192,,
905,1005,,
906,785,,
906,786,,
907,1215,,
908,1188,,
909,967,,
910,2055,,
911,2240,,
913,895,,
915,1430,,
916,676,,
917,485,,
918,1927,,
919,1926,,
920,2353,,
922,559,,
924,976,,
925,2353,,
926,2359,,
929,1228,,
930,1085,,
930,1086,,
931,2022,,
931,2112,,
932,2112,,
934,635,,
935,1186,,
936,488,,
937,1426,,
938,1425,,
939,1329,,
939,1330,,
940,2192,,
941,671,,
942,2284,,
943,2295,,
944,2192,,
945,2331,,
946,2071,,
949,2277,,
951,606,,
952,1173,,
953,2064,,
955,2359,,
956,580,,
957,2353,,
958,1227,,
959,445,,
960,1836,,
962,964,,
963,1086,,
964,1085,,
965,2145,,
966,967,,
968,2331,,
969,1191,,
970,768,,
971,767,,
972,396,,
973,2250,,
974,2251,,
976,915,,
977,1034,,
978,2054,,
980,1085,,
981,1086,,
982,1047,,
983,1061,,
983,1062,,
984,671,,
986,2373,,
987,2388,,
988,573,,
989,2016,,
990,484,,
991,565,,
992,2388,,
993,1978,,
993,1979,,
994,757,,
994,758,,
995,1085,,
995,1086,,
996,2071,,
997,976,,
998,702,,
999,1173,,
1001,786,,
1002,1201,,
1003,445,,
1004,2254,,
1004,2255,,
1005,2045,,
1006,981,,
1010,895,,
1011,671,,
1016,767,,
1016,768,,
1017,954,,
1018,2352,,
1019,2253,,
1020,2252,,
1023,609,,
1024,2396,,
1025,992,,
1026,910,,
1027,467,,
1028,739,,
1028,740,,
1030,2016,,
1031,2074,,
1032,2145,,
1033,2016,,
1034,2126,,
1035,550,,
1036,725,,
1036,726,,
1037,1168,,
1039,1916,,
1040,635,,
1041,467,,
1042,725,,
1044,981,,
1046,2082,,
1047,2064,,
1048,1859,,
1049,1120,,
1050,1934,,
1050,1935,,
1051,609,,
1054,467,,
1055,1191,,
1056,2045,,
1058,910,,
1060,443,,
1061,93,,
1062,604,,
1063,604,,
1064,647,,
1065,1215,,
1067,726,,
1068,725,,
1070,2269,,
1071,1034,,
1073,915,,
1074,559,,
1075,606,,
1076,2083,,
1077,580,,
1078,2016,,
1079,1143,,
1081,2252,,
1081,2253,,
1082,713,,
1083,714,,
1084,550,,
1085,2056,,
1087,1818,,
1088,921,,
1089,573,,
1090,915,,
1091,604,,
1091,609,,
1092,604,,
1093,767,,
1093,768,,
1094,565,,
1096,992,,
1097,1966,,
1097,1967,,
1098,671,,
1099,910,,
1101,966,,
1102,1041,,
1103,676,,
1104,2332,,
1105,609,,
1107,1040,,
1108,2047,,
1109,671,,
1110,2332,,
1111,396,,
1112,992,,
1113,729,,
1113,730,,
1114,1075,,
1114,1076,,
1115,979,,
1117,915,,
1119,2204,,
1119,2205,,
1122,2332,,
1125,596,,
1126,966,,
1126,1847,,
1127,964,,
1129,475,,
1132,2091,,
1133,1000,,
1134,676,,
1135,826,,
1136,725,,
1136,726,,
1138,1184,,
1139,1182,,
1140,596,,
1141,1203,,
1142,936,,
1146,964,,
1146,2016,,
1147,915,,
1149,604,,
1150,910,,
1151,1213,,
1153,910,,
1154,1436,,
1155,2234,,
1156,1435,,
1156,2235,,
1157,1489,,
1158,1490,,
1160,966,,
1162,1451,,
1164,573,,
1165,396,,
1166,635,,
1167,725,,
1167,726,,
1168,2205,,
1169,2204,,
1170,550,,
1171,671,,
1172,1450,,
1173,1449,,
1174,1435,,
1174,1436,,
1175,1000,,
1176,725,,
1176,726,,
1177,532,,
1178,482,,
1180,488,,
1181,910,,
1182,484,,
1182,609,,
1183,964,,
1184,1000,,
1184,1014,,
1185,443,,
1186,512,,
1188,1000,,
1190,396,,
1191,635,,
1192,906,,
1194,2055,,
1195,1230,,
1197,580,,
1198,671,,
1199,769,,
1199,770,,
1200,574,,
1201,1057,,
1201,1058,,
1202,596,,
1203,1201,,
1204,2380,,
1206,1229,,
1208,600,,
1209,604,,
1211,2254,,
1211,2255,,
1213,826,,
1214,635,,
1217,726,,
1218,725,,
1219,757,,
1221,596,,
1223,2205,,
1224,2204,,
1225,757,,
1225,758,,
1226,1000,,
1227,915,,
1228,966,,
1232,635,,
1233,739,,
1233,740,,
1234,574,,
1235,1000,,
1237,964,,
1238,475,,
1239,2407,,
1241,767,,
1241,768,,
1242,671,,
1243,2388,,
1244,936,,
1246,2388,,
1247,2280,,
1248,976,,
1251,635,,
1252,676,,
1253,635,,
1254,826,,
1255,2192,,
1256,676,,
1257,2380,,
1258,1061,,
1258,1062,,
1260,691,,
1261,826,,
1262,609,,
1263,396,,
1264,1114,,
1265,713,,
1266,714,,
1267,964,,
1268,2359,,
1271,676,,
1272,1203,,
1273,726,,
1274,725,,
1275,676,,
1276,967,,
1277,976,,
1278,992,,
1279,559,,
1280,981,,
1281,915,,
1283,796,,
1284,795,,
1285,1781,,
1287,475,,
1288,647,,
1290,795,,
1291,533,,
1292,676,,
1293,600,,
1294,2388,,
1297,512,,
1298,443,,
1299,964,,
1301,787,,
1302,1000,,
1303,785,,
1303,786,,
1304,1000,,
1305,2005,,
1307,1203,,
1308,1974,,
1308,1975,,
1309,2005,,
1310,1174,,
1311,606,,
1312,964,,
1313,1034,,
1314,1041,,
1315,467,,
1316,596,,
1317,770,,
1318,769,,
1319,645,,
1320,910,,
1321,2227,,
1322,2226,,
1323,573,,
1324,1351,,
1325,1352,,
1326,785,,
1327,785,,
1327,786,,
1328,786,,
1329,769,,
1333,729,,
1333,730,,
1334,964,,
1335,559,,
1337,1201,,
1338,484,,
1339,1053,,
1340,2343,,
1341,604,,
1343,819,,
1345,604,,
1346,133,,
1347,609,,
1348,964,,
1349,2270,,
1350,1431,,
1350,1432,,
1351,2270,,
1352,1182,,
1354,596,,
1355,691,,
1356,574,,
1357,512,,
1358,2234,,
1358,2235,,
1359,976,,
1360,2252,,
1361,2253,,
1362,1935,,
1364,2277,,
1366,2332,,
1368,1426,,
1369,1168,,
1371,2094,,
1372,1186,,
1373,467,,
1376,565,,
1378,1230,,
1379,2388,,
1380,2331,,
1381,2331,,
1383,609,,
1384,475,,
1385,964,,
1387,1934,,
1388,1935,,
1389,671,,
1391,671,,
1392,2388,,
1395,622,,
1396,565,,
1397,631,,
1398,910,,
1399,559,,
1400,2091,,
1401,2252,,
1402,2253,,
1403,976,,
1404,2379,,
1405,2371,,
1406,1351,,
1406,1352,,
1407,954,,
1408,1201,,
1409,2280,,
1410,2251,,
1411,2250,,
1412,964,,
1414,1210,,
1415,1942,,
1415,1943,,
1416,604,,
1417,2153,,
1419,1975,,
1420,1974,,
1422,786,,
1423,785,,
1424,550,,
1425,2250,,
1425,2251,,
1426,992,,
1427,1114,,
1428,1920,,
1429,2343,,
1430,510,,
1431,681,,
1432,915,,
1433,725,,
1433,726,,
1434,559,,
1435,559,,
1436,2081,,
1437,1061,,
1437,1062,,
1440,574,,
1441,676,,
1442,2343,,
1445,565,,
1446,443,,
1447,606,,
1449,2359,,
1450,512,,
1451,635,,
1454,725,,
1454,726,,
1455,989,,
1456,1203,,
1457,495,,
1459,396,,
1460,990,,
1463,443,,
1464,954,,
1465,580,,
1466,499,,
1466,647,,
1469,964,,
1470,767,,
1471,768,,
1474,573,,
1476,2054,,
1477,1232,,
1478,2379,,
1480,2050,,
1481,2373,,
1485,1227,,
1487,2352,,
1489,933,,
1490,609,,
1492,1005,,
1493,910,,
1494,757,,
1494,758,,
1496,992,,
1497,992,,
1498,396,,
1499,596,,
1503,826,,
1504,2255,,
1505,2254,,
1507,573,,
1508,1298,,
1509,976,,
1510,1017,,
1511,499,,
1512,1203,,
1512,1230,,
1513,1227,,
1514,596,,
1517,2241,,
1519,2379,,
1520,2054,,
1521,910,,
1521,954,,
1522,1000,,
1523,267,,
1524,976,,
1526,443,,
1527,467,,
1528,635,,
1530,992,,
1531,1000,,
1532,1086,,
1533,1085,,
1534,443,,
1535,2396,,
1536,895,,
1539,910,,
1541,725,,
1541,726,,
1542,606,,
1543,1490,,
1544,1489,,
1545,1005,,
1547,488,,
1547,596,,
1548,2145,,
1549,2149,,
1550,606,,
1551,1014,,
1552,1014,,
1553,499,,
1554,426,,
1555,475,,
1557,1188,,
1558,1186,,
1559,396,,
1561,964,,
1562,1000,,
1563,443,,
1564,658,,
1565,976,,
1567,573,,
1568,1041,,
1569,1040,,
1571,739,,
1571,740,,
1572,1085,,
1572,1086,,
1573,596,,
1574,609,,
1575,976,,
1576,488,,
1578,967,,
1579,1174,,
1580,609,,
1581,954,,
1582,512,,
1583,635,,
1584,2064,,
1585,559,,
1586,757,,
1586,758,,
1587,1213,,
1588,573,,
1589,910,,
1591,819,,
1592,467,,
1593,785,,
1594,786,,
1595,1915,,
1596,2074,,
1598,966,,
1599,1975,,
1600,1974,,
1601,1139,,
1603,2070,,
1604,992,,
1605,826,,
1606,1201,,
1608,2396,,
1609,1227,,
1610,2071,,
1611,895,,
1612,488,,
1613,1041,,
1615,1085,,
1616,676,,
1617,512,,
1618,512,,
1619,1040,,
1620,819,,
1622,467,,
1623,604,,
1625,910,,
1626,826,,
1627,2352,,
1628,2359,,
1629,966,,
1630,2169,,
1631,671,,
1632,787,,
1633,788,,
1634,2371,,
1635,964,,
1636,2054,,
1638,400,,
1639,2280,,
1640,1870,,
1641,647,,
1642,1360,,
1643,1359,,
1644,740,,
1646,713,,
1646,714,,
1647,788,,
1648,787,,
1651,826,,
1652,796,,
1652,1148,,
1653,795,,
1654,1329,,
1654,1330,,
1656,2343,,
1657,1862,,
1658,967,,
1659,910,,
1660,914,,
1663,767,,
1663,768,,
1664,2056,,
1665,725,,
1665,726,,
1666,786,,
1666,788,,
1667,785,,
1667,787,,
1668,786,,
1669,785,,
1670,786,,
1672,499,,
1673,802,,
1674,758,,
1675,757,,
1676,729,,
1676,730,,
1677,400,,
1678,2359,,
1679,936,,
1680,2016,,
1681,1182,,
1682,767,,
1682,768,,
1684,2053,,
1686,622,,
1689,1085,,
1689,1086,,
1690,910,,
1691,2388,,
1693,819,,
1695,574,,
1696,2046,,
1697,396,,
1699,2005,,
1700,606,,
1701,2064,,
1702,2240,,
1702,2241,,
1703,635,,
1704,604,,
1705,382,,
1706,1916,,
1709,1000,,
1710,725,,
1711,726,,
1712,573,,
1713,635,,
1714,785,,
1714,786,,
1715,2070,,
1716,2071,,
1717,609,,
1718,2384,,
1719,691,,
1720,1000,,
1722,604,,
1724,596,,
1725,739,,
1725,740,,
1726,510,,
1727,768,,
1728,767,,
1729,910,,
1730,725,,
1731,726,,
1732,2343,,
1734,2373,,
1735,1191,,
1738,1173,,
1740,785,,
1740,786,,
1742,770,,
1743,769,,
1744,725,,
1744,726,,
1746,2055,,
1747,1934,,
1747,1935,,
1748,559,,
1751,2343,,
1753,1131,,
1756,596,,
1757,609,,
1758,1203,,
1759,467,,
1760,1490,,
1761,1489,,
1762,2270,,
1763,2400,,
1764,2074,,
1765,2005,,
1766,826,,
1766,2384,,
1767,992,,
1769,2331,,
1770,767,,
1770,768,,
1771,2071,,
1772,2045,,
1774,1120,,
1777,940,,
1778,1109,,
1778,1110,,
1780,512,,
1781,512,,
1783,574,,
1784,647,,
1785,990,,
1787,647,,
1789,1139,,
1790,1203,,
1791,976,,
1792,2331,,
1793,671,,
1794,574,,
1795,676,,
1796,606,,
1797,467,,
1798,671,,
1799,2396,,
1800,604,,
1802,1916,,
1803,671,,
1804,2174,,
1805,981,,
1806,1229,,
1807,550,,
1808,910,,
1809,976,,
1811,2352,,
1812,2250,,
1812,2251,,
1813,826,,
1814,976,,
1815,400,,
1817,757,,
1817,758,,
1818,826,,
1819,976,,
1821,512,,
1822,826,,
1823,1934,,
1824,1935,,
1825,1213,,
1826,1061,,
1826,1062,,
1827,2332,,
1829,2064,,
1830,2241,,
1831,2240,,
1832,758,,
1834,785,,
1835,786,,
1837,2081,,
1838,596,,
1839,2252,,
1839,2253,,
1840,635,,
1841,2400,,
1842,2284,,
1843,2145,,
1846,1182,,
1847,1006,,
1848,681,,
1850,2331,,
1851,510,,
1853,1227,,
1854,2083,,
1856,1182,,
1858,2270,,
1859,786,,
1860,785,,
1861,1859,,
1862,2332,,
1863,2400,,
1864,635,,
1866,2359,,
1867,467,,
1868,618,,
1869,596,,
1870,1201,,
1870,1751,,
1871,990,,
1872,1000,,
1873,2012,,
1874,1144,,
1875,1436,,
1877,964,,
1878,1003,,
1879,725,,
1880,726,,
1881,1001,,
1882,1075,,
1882,1076,,
1883,396,,
1884,2353,,
1885,631,,
1886,443,,
1887,1174,,
1888,600,,
1890,992,,
1891,964,,
1892,2352,,
1893,915,,
1894,981,,
1896,1182,,
1897,467,,
1899,964,,
1900,1182,,
1902,990,,
1903,676,,
1904,1000,,
1905,1000,,
1907,816,,
1909,1182,,
1910,467,,
1911,467,,
1912,1974,,
1912,1975,,
1913,1990,,
1914,2277,,
1915,592,,
1917,992,,
1918,550,,
1919,671,,
1920,2056,,
1921,658,,
1923,954,,
1924,702,,
1926,676,,
1927,940,,
1929,2352,,
1930,786,,
1931,785,,
1932,786,,
1934,1232,,
1935,606,,
1936,1298,,
1937,1232,,
1938,2400,,
1939,2046,,
1942,2359,,
1945,2380,,
1950,1000,,
1951,676,,
1953,2396,,
1955,2005,,
1957,787,,
1958,788,,
1964,433,,
1965,1991,,
1966,2046,,
1967,676,,
1968,635,,
1969,635,,
1970,475,,
1971,739,,
1972,740,,
1972,1191,,
1973,1916,,
1974,726,,
1975,725,,
1976,2045,,
1977,966,,
1978,785,,
1979,786,,
1980,2388,,
1981,2050,,
1983,1062,,
1984,1061,,
1984,1062,,
1985,895,,
1991,485,,
1992,635,,
1993,725,,
1993,795,,
1995,647,,
1997,725,,
1999,2064,,
2000,1920,,
2001,1000,,
2002,785,,
2004,725,,
2005,726,,
2006,2199,,
2007,573,,
2009,510,,
2010,1150,,
2012,687,,
2013,734,,
2014,733,,
2015,754,,
2017,1916,,
2018,1859,,
2019,1915,,
2020,2145,,
2022,635,,
2023,676,,
2024,1061,,
2024,1062,,
2025,729,,
2026,730,,
2027,785,,
2028,786,,
2029,676,,
2031,609,,
2032,671,,
2033,604,,
2034,606,,
2035,559,,
2036,2352,,
2041,967,,
2042,609,,
2043,1818,,
2045,758,,
2046,757,,
2048,990,,
2049,2054,,
2050,2343,,
2051,1926,,
2051,1927,,
2052,989,,
2053,2056,,
2055,768,,
2056,2396,,
2057,1230,,
2059,2388,,
2062,445,,
2063,1765,,
2064,445,,
2065,2240,,
2065,2241,,
2066,2384,,
2068,2064,,
2069,1173,,
2070,604,,
2072,604,,
2073,445,,
2074,2255,,
2075,2254,,
2076,1006,,
2078,964,,
2080,2169,,
2081,1203,,
2083,2145,,
2084,1229,,
2087,964,,
2088,768,,
2089,767,,
2092,753,,
2092,754,,
2097,2400,,
2098,1201,,
2099,512,,
2101,739,,
2101,740,,
2102,740,,
2104,2204,,
2105,769,,
2106,770,,
2107,2380,,
2108,826,,
2110,989,,
2111,1061,,
2111,1062,,
2112,2384,,
2114,915,,
2115,475,,
2116,2388,,
2118,2234,,
2119,2235,,
2121,2064,,
2122,976,,
2123,967,,
2125,1120,,
2127,671,,
2128,631,,
2129,2254,,
2129,2255,,
2130,467,,
2132,964,,
2133,550,,
2134,565,,
2135,981,,
2136,2400,,
2137,976,,
2138,484,,
2141,618,,
2142,826,,
2143,2396,,
2144,785,,
2144,786,,
2145,635,,
2146,1139,,
2147,2235,,
2149,2199,,
2150,739,,
2150,753,,
2151,740,,
2151,754,,
2153,826,,
2154,1432,,
2155,1431,,
2157,2071,,
2160,725,,
2160,726,,
2162,488,,
2163,826,,
2164,606,,
2165,2005,,
2166,2396,,
2167,671,,
2168,826,,
2169,992,,
2170,2384,,
2172,1041,,
2173,769,,
2173,770,,
2174,596,,
2175,1173,,
2176,502,,
2177,475,,
2178,596,,
2179,433,,
2180,596,,
2182,676,,
2183,174,,
2184,647,,
2185,725,,
2185,726,,
2186,1114,,
2188,635,,
2189,551,,
2190,1000,,
2191,826,,
2192,895,,
2193,1001,,
2194,445,,
2195,1005,,
2196,574,,
2197,992,,
2198,992,,
2199,2083,,
2200,1818,,
2201,753,,
2201,754,,
2202,992,,
2203,981,,
2204,964,,
2205,475,,
2206,2094,,
2207,502,,
2208,604,,
2209,1182,,
2210,1000,,
2213,2250,,
2213,2251,,
2214,1005,,
2215,1096,,
2216,1095,,
2217,676,,
2220,2332,,
2221,2400,,
2223,826,,
2224,767,,
2226,725,,
2226,726,,
2227,725,,
2230,596,,
2231,550,,
2232,981,,
2233,966,,
2234,725,,
2234,726,,
2235,2204,,
2235,2205,,
2236,967,,
2241,573,,
2242,1934,,
2242,1935,,
2243,1061,,
2243,1062,,
2244,785,,
2245,786,,
2246,2046,,
2247,396,,
2251,785,,
2251,786,,
2253,785,,
2253,786,,
2255,757,,
2255,758,,
2256,785,,
2256,786,,
2257,979,,
2258,647,,
2259,702,,
2260,992,,
2263,786,,
2264,2331,,
2265,1232,,
2266,740,,
2267,739,,
2268,1053,,
2269,754,,
2270,753,,
2272,2091,,
2273,740,,
2274,739,,
2276,740,,
2277,826,,
2280,475,,
2281,467,,
2283,1934,,
2284,1935,,
2285,964,,
2286,596,,
2287,797,,
2288,1201,,
2290,802,,
2291,445,,
2291,609,,
2292,1920,,
2293,604,,
2294,725,,
2296,967,,
2302,725,,
2303,976,,
2306,964,,
2307,758,,
2308,757,,
2309,691,,
2310,954,,
2311,966,,
2312,954,,
2313,826,,
2314,964,,
2315,936,,
2316,976,,
2318,826,,
2320,826,,
2321,758,,
2322,757,,
2324,559,,
2325,915,,
2327,1894,,
2328,550,,
2329,1000,,
2331,990,,
2332,966,,
2333,499,,
2334,729,,
2334,730,,
2335,400,,
2336,1859,,
2337,740,,
2338,739,,
2339,787,,
2339,788,,
2341,826,,
2345,488,,
2346,785,,
2346,786,,
2347,933,,
2348,681,,
2349,1870,,
2350,467,,
2351,622,,
2353,967,,
2354,976,,
2355,981,,
2357,445,,
2358,910,,
2359,954,,
2360,826,,
2361,954,,
2362,1903,,
2364,512,,
2365,31,,
2366,964,,
2367,966,,
2368,826,,
2369,631,,
2370,631,,
2371,1847,,
2372,826,,
2373,992,,
2374,4,,
2375,1000,,
2377,488,,
2380,769,,
2381,964,,
2383,1862,,
2384,36,,
2386,937,,
2390,396,,
2391,795,,
2391,796,,
2393,785,,
2393,786,,
2394,565,,
2395,757,,
2395,758,,
2397,574,,
2398,512,,
2399,1847,,
2400,573,,
2401,596,,
2404,618,,
2405,1859,,
2408,964,,
2409,1114,,
2410,2331,,
