order_id,product_id,quantity,unit_price,discount_amount
371,1987,7,1973.05,0.0
372,2240,1,1071.54,0.0
373,647,1,11147.26,0.0
376,1934,1,1599.25,0.0
377,1935,4,1639.61,0.0
378,396,8,10989.09,0.0
380,1188,7,5630.75,0.0
381,1915,1,5859.77,0.0
383,1174,5,7150.76,0.0
385,443,7,10934.32,0.0
386,2332,6,5689.85,0.0
388,2204,5,1812.5,0.0
388,2205,6,1802.26,0.0
391,2054,2,6995.72,0.0
393,445,3,11174.73,0.0
394,2269,6,3846.22,0.0
395,2070,2,6117.77,0.0
396,1081,4,2839.87,0.0
396,1082,5,2805.62,0.0
397,396,1,11022.77,0.0
399,396,6,11363.96,0.0
400,606,3,4071.38,0.0
401,396,5,11104.93,0.0
402,1894,2,8738.1,0.0
403,1085,3,1157.81,0.0
404,1086,6,1124.99,0.0
405,1085,1,1124.97,0.0
405,1086,5,1075.88,0.0
406,445,5,10647.79,0.0
409,635,1,11018.25,0.0
410,596,4,9394.43,0.0
411,676,5,10046.66,0.0
412,676,4,9985.06,0.0
413,671,2,10868.66,0.0
414,596,7,9436.01,0.0
415,550,1,5338.72,0.0
416,475,5,12553.29,0.0
417,485,4,10296.06,0.0
418,400,1,9890.7,0.0
419,606,1,4133.3,0.0
420,671,8,11308.31,0.0
421,475,1,12040.43,0.0
423,495,6,8584.48,0.0
425,532,2,6699.51,0.0
426,532,4,6959.82,0.0
427,488,4,12595.52,0.0
428,676,3,10250.5,0.0
429,635,6,10602.31,0.0
430,475,6,12862.61,0.0
432,574,1,10881.26,0.0
433,596,4,9480.93,0.0
434,606,6,4001.39,0.0
435,400,7,10106.92,0.0
436,635,3,10861.41,0.0
438,609,4,10196.86,0.0
439,609,8,10790.17,0.0
440,2332,2,5842.55,0.0
442,681,2,8508.54,0.0
443,604,6,5996.9,0.0
444,2359,1,5195.95,0.0
445,2240,6,1041.51,0.0
446,2241,5,1068.73,0.0
448,396,8,10788.42,0.0
449,396,4,11184.59,0.0
450,2174,7,5141.42,0.0
451,2332,8,6094.78,0.0
452,559,7,7723.46,0.0
453,580,7,9633.2,0.0
457,2055,1,7029.71,0.0
458,2254,4,693.36,0.0
458,2255,4,716.47,0.0
459,2045,4,5696.27,0.0
461,604,6,6398.55,0.0
463,573,3,3712.41,0.0
466,989,6,5245.68,0.0
469,2054,4,7013.02,0.0
470,2053,4,4040.77,0.0
471,604,7,6149.1,0.0
472,2053,5,4037.82,0.0
473,647,1,11137.25,0.0
474,2331,1,7518.13,0.0
475,676,7,10019.86,0.0
476,2046,7,5085.98,0.0
477,992,1,3406.11,0.0
478,740,2,2060.49,0.0
479,739,3,1972.85,0.0
484,631,8,4591.51,0.0
485,676,8,9970.31,0.0
486,2240,2,1032.17,0.0
486,2241,4,1107.01,0.0
487,592,2,11381.93,0.0
490,725,6,1339.72,0.0
490,726,4,1351.42,0.0
491,604,8,6195.87,0.0
492,2128,8,4907.18,0.0
495,631,3,4677.1,0.0
496,981,7,2075.37,0.0
497,600,3,9511.63,0.0
499,1862,1,2667.89,0.0
501,573,2,3843.41,0.0
503,676,7,9880.1,0.0
505,826,1,12383.66,0.0
506,725,8,1325.53,0.0
508,981,8,2071.79,0.0
509,1859,6,1875.44,0.0
511,2055,7,7203.99,0.0
513,609,1,10709.85,0.0
514,647,2,10863.9,0.0
515,910,5,5113.95,0.0
516,1000,1,1172.61,0.0
517,2396,6,1189.31,0.0
518,915,6,6589.04,0.0
520,1870,1,10174.92,0.0
523,1014,8,1016.77,0.0
525,604,8,6309.22,0.0
527,2083,4,3845.51,0.0
528,1987,7,2048.35,0.0
530,1926,8,1090.7,0.0
530,1927,1,1121.7,0.0
531,2046,7,5192.17,0.0
532,2396,3,1188.75,0.0
533,1003,5,1014.3,0.0
534,758,1,902.72,0.0
535,757,4,869.39,0.0
536,475,6,12345.07,0.0
539,2396,8,1164.76,0.0
540,981,3,1992.63,0.0
542,475,6,12468.03,0.0
543,1017,3,3314.88,0.0
544,691,4,4603.83,0.0
545,954,5,8213.85,0.0
546,826,8,13210.73,0.0
547,676,1,9931.2,0.0
548,609,1,10514.63,0.0
550,580,2,10007.68,0.0
551,2332,1,5840.28,0.0
552,795,5,3303.32,0.0
552,796,1,3424.5,0.0
554,635,4,10567.46,0.0
556,467,8,10590.37,0.0
557,767,2,1164.04,0.0
557,768,2,1177.72,0.0
558,635,2,10477.15,0.0
559,467,6,11158.81,0.0
560,964,5,3846.87,0.0
562,396,7,11231.49,0.0
563,954,6,8387.18,0.0
564,676,3,9278.41,0.0
565,559,7,7711.35,0.0
566,532,8,6837.21,0.0
567,785,7,704.17,0.0
567,786,4,717.1,0.0
568,600,5,9146.0,0.0
569,1916,7,3521.24,0.0
570,2082,2,3997.85,0.0
571,1903,7,9554.1,0.0
573,604,3,6164.03,0.0
574,1001,6,4748.76,0.0
577,559,5,7691.59,0.0
581,573,1,3720.27,0.0
582,2240,3,1036.06,0.0
582,2241,2,1079.86,0.0
583,936,5,6097.26,0.0
584,396,5,11122.23,0.0
586,2169,7,6539.19,0.0
587,94,8,10840.01,0.0
588,467,7,10937.58,0.0
589,559,7,7663.61,0.0
590,604,4,6117.38,0.0
591,609,6,10140.76,0.0
592,1000,7,1178.13,0.0
593,769,7,3188.21,0.0
593,770,2,3289.8,0.0
594,2331,5,7546.29,0.0
596,725,8,1352.11,0.0
596,726,6,1313.9,0.0
597,475,8,12715.96,0.0
598,739,2,2042.85,0.0
598,740,1,2092.81,0.0
599,726,1,1352.14,0.0
600,725,1,1320.2,0.0
601,757,1,878.76,0.0
601,758,8,889.6,0.0
602,740,8,2076.33,0.0
603,739,6,2067.9,0.0
605,922,1,5703.25,0.0
607,396,6,10874.03,0.0
609,604,7,6087.03,0.0
610,604,5,6181.96,0.0
612,596,8,9265.94,0.0
613,433,5,11409.35,0.0
614,635,2,10699.55,0.0
615,604,6,6035.46,0.0
616,964,3,3843.25,0.0
618,726,1,1312.18,0.0
619,725,4,1353.92,0.0
620,445,4,11045.8,0.0
621,635,5,10921.47,0.0
624,967,1,8047.81,0.0
625,906,8,5303.99,0.0
628,976,1,3993.12,0.0
631,467,3,11296.14,0.0
632,606,6,3952.24,0.0
633,992,8,3366.41,0.0
634,475,7,12721.17,0.0
635,989,7,5141.74,0.0
636,565,2,11086.57,0.0
637,739,8,1977.96,0.0
638,740,2,2058.97,0.0
639,400,2,9778.53,0.0
641,400,1,9414.58,0.0
642,826,5,12647.77,0.0
643,785,5,699.11,0.0
643,786,6,703.21,0.0
644,967,7,8079.76,0.0
645,596,3,9926.68,0.0
646,604,3,6288.43,0.0
647,681,8,8840.53,0.0
648,967,5,8107.99,0.0
649,604,4,6151.93,0.0
650,514,7,5597.05,0.0
652,475,7,13093.45,0.0
654,964,7,3961.05,0.0
656,574,4,10935.42,0.0
658,604,4,6079.77,0.0
659,964,7,3995.02,0.0
662,786,3,694.3,0.0
663,785,5,702.32,0.0
664,396,1,11069.16,0.0
665,676,5,9927.12,0.0
667,488,4,12680.22,0.0
669,826,6,12639.86,0.0
670,396,6,11142.22,0.0
671,681,4,8834.75,0.0
672,475,4,12663.98,0.0
673,574,8,10923.04,0.0
674,609,8,10637.04,0.0
675,631,4,4792.79,0.0
676,475,3,12955.15,0.0
678,992,2,3423.36,0.0
679,915,8,6495.47,0.0
680,967,3,7784.8,0.0
681,1859,4,1859.7,0.0
682,1005,3,1371.24,0.0
683,952,4,3239.23,0.0
684,767,6,1124.21,0.0
684,768,5,1127.12,0.0
686,785,8,676.35,0.0
687,786,4,691.26,0.0
688,676,5,9753.09,0.0
689,635,7,10506.87,0.0
690,464,8,7561.08,0.0
692,785,3,715.15,0.0
692,786,8,677.26,0.0
695,785,1,687.41,0.0
696,573,5,3715.34,0.0
697,467,4,10992.64,0.0
698,1847,6,1628.22,0.0
700,467,2,11401.49,0.0
702,635,2,10952.62,0.0
703,785,3,696.18,0.0
703,786,8,692.2,0.0
705,413,6,14671.89,0.0
706,467,2,11359.5,0.0
707,1818,7,2506.73,0.0
708,725,3,1351.58,0.0
708,726,1,1350.55,0.0
709,606,7,4012.93,0.0
712,725,7,1397.74,0.0
712,726,3,1361.83,0.0
713,895,8,7083.61,0.0
714,1000,3,1173.22,0.0
715,725,4,1387.25,0.0
715,726,1,1342.57,0.0
717,445,6,11003.1,0.0
718,1847,8,1558.45,0.0
719,1818,2,2511.75,0.0
720,396,1,10856.15,0.0
724,2343,3,5684.81,0.0
725,676,8,10315.55,0.0
726,2054,3,7225.25,0.0
728,753,7,2984.89,0.0
729,2064,8,6435.02,0.0
731,1227,2,3753.74,0.0
732,2396,6,1186.08,0.0
733,2082,3,4089.4,0.0
734,1186,8,4622.47,0.0
736,2082,3,4227.1,0.0
738,443,5,10976.41,0.0
739,2380,3,3755.5,0.0
740,1203,1,3830.62,0.0
741,681,4,8742.13,0.0
742,2254,5,732.2,0.0
743,2255,5,724.13,0.0
744,1040,2,13245.04,0.0
747,2054,3,7135.42,0.0
748,2234,1,820.99,0.0
748,2235,3,828.87,0.0
751,725,2,1379.9,0.0
751,726,4,1339.84,0.0
753,1230,3,5985.85,0.0
754,1144,8,4993.59,0.0
756,725,4,1353.67,0.0
756,726,5,1322.03,0.0
757,1485,7,4170.77,0.0
757,1486,1,4206.37,0.0
758,2235,4,816.78,0.0
759,2234,2,809.15,0.0
760,1191,6,3020.44,0.0
762,2343,2,5726.24,0.0
763,1182,3,2249.15,0.0
764,396,2,10991.33,0.0
765,676,3,9910.63,0.0
766,2252,3,1610.25,0.0
766,2253,2,1686.28,0.0
768,658,3,11190.27,0.0
769,990,6,5290.98,0.0
770,573,8,3764.97,0.0
771,1186,8,4714.32,0.0
772,1894,1,8400.38,0.0
773,1040,5,13481.43,0.0
774,2064,8,6611.93,0.0
775,445,3,11034.44,0.0
779,786,7,694.26,0.0
781,596,4,9976.46,0.0
782,1040,2,13169.09,0.0
783,1014,2,1025.67,0.0
784,757,6,903.72,0.0
784,758,5,865.57,0.0
786,725,8,1318.05,0.0
786,726,5,1360.16,0.0
787,767,8,1146.43,0.0
787,768,5,1136.32,0.0
789,1213,6,6172.44,0.0
790,1201,8,6865.86,0.0
791,2126,7,5591.45,0.0
792,1483,7,1000.62,0.0
792,1484,4,997.69,0.0
793,1431,7,4150.49,0.0
793,1432,4,4003.36,0.0
794,2263,6,3969.72,0.0
795,2262,6,3943.22,0.0
796,2081,6,2728.13,0.0
797,631,4,4661.35,0.0
798,2388,4,3928.42,0.0
799,2045,1,5413.55,0.0
802,786,5,705.73,0.0
803,681,3,8878.58,0.0
805,964,1,4026.47,0.0
806,596,2,9645.27,0.0
807,631,4,4755.95,0.0
808,2373,5,7208.25,0.0
809,785,6,690.72,0.0
809,786,8,691.27,0.0
810,786,8,690.39,0.0
811,785,7,696.52,0.0
812,2159,3,5501.71,0.0
813,2331,4,7485.63,0.0
814,565,6,10812.46,0.0
815,2240,1,1081.95,0.0
815,2241,2,1106.24,0.0
816,2050,2,5844.15,0.0
817,2388,4,3842.27,0.0
818,1948,8,3707.17,0.0
818,1949,3,3708.57,0.0
820,1862,2,2660.54,0.0
821,2379,8,2348.24,0.0
823,488,7,12961.24,0.0
824,2064,4,6484.38,0.0
825,396,7,11167.33,0.0
826,676,2,9835.65,0.0
827,604,7,5984.94,0.0
828,396,4,11222.0,0.0
829,475,1,12667.02,0.0
831,2396,5,1187.13,0.0
832,1085,1,1148.64,0.0
832,1086,5,1153.6,0.0
833,964,4,4054.62,0.0
834,676,3,9608.5,0.0
835,2332,5,5891.51,0.0
836,1229,3,3155.46,0.0
838,1111,2,1397.43,0.0
838,1112,2,1463.73,0.0
839,1490,1,3335.31,0.0
840,1489,5,3125.86,0.0
841,1451,8,4491.77,0.0
841,1452,5,4587.21,0.0
842,2352,7,4363.25,0.0
845,1818,7,2534.83,0.0
846,573,8,3533.21,0.0
848,1041,2,11860.51,0.0
849,671,3,11229.35,0.0
850,964,7,3845.78,0.0
851,2254,4,716.61,0.0
851,2255,8,700.69,0.0
852,1347,1,3851.17,0.0
852,1348,5,3755.39,0.0
853,1000,7,1215.67,0.0
854,1213,7,6117.76,0.0
859,915,7,6448.95,0.0
860,1915,3,5774.83,0.0
861,1213,1,6218.72,0.0
862,990,3,5326.06,0.0
863,2055,2,7361.19,0.0
864,1213,6,6444.48,0.0
865,2400,6,1098.62,0.0
866,2400,2,1111.27,0.0
867,2400,3,1099.13,0.0
868,604,7,6171.23,0.0
869,2353,5,5284.32,0.0
870,989,1,5272.91,0.0
871,604,8,5956.29,0.0
872,2407,5,959.65,0.0
873,687,4,5625.52,0.0
874,2240,1,1088.4,0.0
875,2241,1,1063.65,0.0
876,550,5,5059.13,0.0
877,2388,4,3847.64,0.0
878,1909,6,2499.76,0.0
879,992,1,3483.8,0.0
880,992,8,3435.54,0.0
881,1215,7,4203.54,0.0
882,1188,3,5452.01,0.0
883,1978,8,3234.13,0.0
883,1979,4,3175.7,0.0
885,2373,5,7004.12,0.0
888,2388,2,3922.51,0.0
889,1131,7,5210.16,0.0
890,604,5,6139.06,0.0
891,2045,1,5503.27,0.0
896,467,8,11318.02,0.0
897,2407,8,926.91,0.0
898,1168,2,4127.64,0.0
899,2149,2,5145.69,0.0
900,671,1,11319.96,0.0
901,36,8,5653.71,0.0
902,467,4,11304.31,0.0
903,467,4,10932.35,0.0
904,2192,1,2597.31,0.0
905,1005,8,1391.32,0.0
906,785,5,706.34,0.0
906,786,8,686.68,0.0
907,1215,6,4150.69,0.0
908,1188,8,5646.07,0.0
909,967,8,8170.77,0.0
910,2055,2,7201.12,0.0
911,2240,5,1105.85,0.0
913,895,1,7199.16,0.0
915,1430,7,3644.94,0.0
916,676,6,9953.86,0.0
917,485,5,10230.04,0.0
918,1927,3,1152.98,0.0
919,1926,1,1169.5,0.0
920,2353,3,5281.6,0.0
922,559,5,7662.93,0.0
924,976,2,3900.12,0.0
925,2353,7,5126.64,0.0
926,2359,5,5572.74,0.0
929,1228,4,1634.87,0.0
930,1085,4,1166.0,0.0
930,1086,7,1178.86,0.0
931,2022,6,3025.26,0.0
931,2112,3,7048.0,0.0
932,2112,3,6822.81,0.0
934,635,8,10944.0,0.0
935,1186,4,4547.19,0.0
936,488,4,12719.98,0.0
937,1426,7,3743.45,0.0
938,1425,8,3669.46,0.0
939,1329,2,1645.03,0.0
939,1330,1,1677.57,0.0
940,2192,5,2584.45,0.0
941,671,8,11335.57,0.0
942,2284,4,3986.29,0.0
943,2295,6,10930.48,0.0
944,2192,7,2689.98,0.0
945,2331,7,7493.55,0.0
946,2071,1,4002.15,0.0
949,2277,8,3359.44,0.0
951,606,4,4189.72,0.0
952,1173,2,5952.64,0.0
953,2064,1,6619.55,0.0
955,2359,8,5454.8,0.0
956,580,5,9830.25,0.0
957,2353,5,5344.98,0.0
958,1227,1,3819.42,0.0
959,445,4,10584.24,0.0
960,1836,4,1742.58,0.0
962,964,4,3847.25,0.0
963,1086,5,1138.14,0.0
964,1085,8,1159.23,0.0
965,2145,5,4933.94,0.0
966,967,8,8171.88,0.0
968,2331,8,7417.01,0.0
969,1191,5,3149.89,0.0
970,768,5,1194.99,0.0
971,767,7,1129.59,0.0
972,396,2,10892.99,0.0
973,2250,1,1539.0,0.0
974,2251,2,1510.46,0.0
976,915,2,6710.98,0.0
977,1034,7,11091.72,0.0
978,2054,8,7160.89,0.0
980,1085,3,1143.62,0.0
981,1086,1,1113.23,0.0
982,1047,4,2777.05,0.0
983,1061,6,1807.18,0.0
983,1062,8,1803.17,0.0
984,671,1,11262.03,0.0
986,2373,1,7450.93,0.0
987,2388,2,3822.4,0.0
988,573,2,3716.14,0.0
989,2016,3,3747.57,0.0
990,484,5,15361.98,0.0
991,565,3,10562.08,0.0
992,2388,2,3893.24,0.0
993,1978,2,3106.81,0.0
993,1979,7,3209.4,0.0
994,757,8,872.68,0.0
994,758,7,872.23,0.0
995,1085,1,1175.57,0.0
995,1086,5,1172.74,0.0
996,2071,1,4223.49,0.0
997,976,3,3767.7,0.0
998,702,1,3734.08,0.0
999,1173,7,6073.26,0.0
1001,786,3,685.17,0.0
1002,1201,4,6824.32,0.0
1003,445,8,10762.08,0.0
1004,2254,5,723.56,0.0
1004,2255,3,703.25,0.0
1005,2045,3,5736.93,0.0
1006,981,6,2007.69,0.0
1010,895,8,6997.71,0.0
1011,671,8,11240.94,0.0
1016,767,3,1096.6,0.0
1016,768,1,1197.28,0.0
1017,954,7,8336.73,0.0
1018,2352,7,4502.37,0.0
1019,2253,2,1666.22,0.0
1020,2252,1,1592.63,0.0
1023,609,6,10391.39,0.0
1024,2396,5,1222.94,0.0
1025,992,5,3389.38,0.0
1026,910,4,5234.4,0.0
1027,467,6,11349.1,0.0
1028,739,7,2133.91,0.0
1028,740,7,2090.29,0.0
1030,2016,5,3752.09,0.0
1031,2074,4,3996.0,0.0
1032,2145,1,4900.65,0.0
1033,2016,8,3741.81,0.0
1034,2126,7,5319.75,0.0
1035,550,3,5125.4,0.0
1036,725,2,1325.99,0.0
1036,726,6,1333.47,0.0
1037,1168,6,4239.83,0.0
1039,1916,5,3588.01,0.0
1040,635,6,10693.84,0.0
1041,467,5,11058.45,0.0
1042,725,2,1361.67,0.0
1044,981,3,2055.33,0.0
1046,2082,4,4040.4,0.0
1047,2064,6,6366.45,0.0
1048,1859,1,1915.36,0.0
1049,1120,7,2296.22,0.0
1050,1934,8,1663.82,0.0
1050,1935,4,1584.61,0.0
1051,609,4,10492.48,0.0
1054,467,6,11178.18,0.0
1055,1191,2,3316.01,0.0
1056,2045,4,5586.81,0.0
1058,910,3,5089.89,0.0
1060,443,2,10832.76,0.0
1061,93,3,12247.76,0.0
1062,604,4,6153.93,0.0
1063,604,1,6148.87,0.0
1064,647,5,10855.88,0.0
1065,1215,2,4206.81,0.0
1067,726,4,1323.19,0.0
1068,725,2,1379.08,0.0
1070,2269,3,3943.46,0.0
1071,1034,6,11146.58,0.0
1073,915,5,6439.39,0.0
1074,559,7,7774.53,0.0
1075,606,3,3945.28,0.0
1076,2083,6,3880.08,0.0
1077,580,7,10178.53,0.0
1078,2016,2,3733.73,0.0
1079,1143,5,6531.75,0.0
1081,2252,8,1580.94,0.0
1081,2253,8,1577.13,0.0
1082,713,5,1947.56,0.0
1083,714,4,1893.32,0.0
1084,550,2,5202.94,0.0
1085,2056,2,3899.95,0.0
1087,1818,4,2444.78,0.0
1088,921,4,6410.45,0.0
1089,573,8,3784.88,0.0
1090,915,3,6708.89,0.0
1091,604,5,5908.74,0.0
1091,609,6,10288.39,0.0
1092,604,5,6286.54,0.0
1093,767,1,1116.18,0.0
1093,768,4,1128.51,0.0
1094,565,1,10704.87,0.0
1096,992,1,3406.55,0.0
1097,1966,6,2976.32,0.0
1097,1967,8,2913.5,0.0
1098,671,2,10745.97,0.0
1099,910,1,5232.81,0.0
1101,966,6,5845.16,0.0
